   8.5697448002784199E-02  6.1585526643852138E-03  7.6946354087836829E-05  1.0333931816916555E+00  2.5659874422878266E+02  6.3807899118765226E+02  3.2252721813355339E-02  3.3634668026754279E-02  1.8288381570677898E+00  6.2437210132411996E-03
   1.4105437300007277E+04  1.6724623103047129E+03  4.0260404196658467E-02  7.7994008690339337E-06  5.7670596569838285E-09  7.9140392706937620E-03  4.2473079156224079E-02  1.2883931600661149E+03  1.7839420730806341E-01  6.2126979912495315E-07
   1.5640393006593219E-10  3.9490378728011108E-03  2.0694553723447080E-04  7.3220379406660197E+02  3.5170293135857262E+00  1.9997546745378958E-07  3.9421420134454128E-11  7.9397675983570277E-04  1.0303543988852988E-05  2.4812601566894526E+02
   3.7671990171600855E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.8076714417997812E-10
   2.2294844300549229E-02  3.1138032989169725E-02  1.1843858420330422E-01  2.1550224362947243E-04  7.0411276122024919E-08  2.3608870621223696E-04  1.6342874615889986E+00  5.0357315246058653E+02  2.8174012587658108E+01  2.2610350422898037E-05
   5.6561344354828158E+00  2.5733631495925165E-07  8.6349739044353825E+01  4.8877922328298417E+04  5.4321256712698096E+03  4.3474126980470670E-07  6.8620998804694655E-01  1.6462197929892074E-02  1.9904887897030168E+01  1.3683119233811760E+05
   5.6803028977670574E+03  1.9840617262711153E-02  4.4644828011294535E-01  4.1463031815907568E-02  5.9849832878388973E+00  1.6864660910796159E+04  3.7937518913471881E+03  1.2507371709715387E-01  6.7270544051860155E-03  1.1300364030162874E-04
   1.1784396531925543E+00  2.7788129823201194E+02  6.5561788960469687E+02  4.6915709814379536E-02  3.8007589282677383E-02  2.5734595097329347E+00  7.6032639324856727E-03  1.4910710536009037E+04  1.7298986265365261E+03  5.9737167333583821E-02
   8.8589834968314167E-06  9.0406868659783468E-09  9.2127930823772339E-03  4.8643279608185076E-02  1.3380820614814606E+03  2.5989859651864328E-01  7.1596462205338044E-07  2.5125517738777624E-10  4.6624317887475290E-03  2.4988580682042491E-04
   7.6383471823610239E+02  5.0007496132407070E+00  2.3327904499885901E-07  6.4253492170244715E-11  9.4828002207055916E-04  1.2715090864533331E-05  2.5962937597265176E+02  5.3304581133338775E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.7728657591346219E-10  3.0217143954994256E-02  3.3821355491018501E-02  1.3977091889075205E-01
   2.6719328183776682E-04  9.1988624488270835E-08  3.4553348579091078E-04  1.6819134971485541E+00  6.3413567683190126E+02  2.9842064402182586E+01  3.5146243883617049E-05  5.9799007347802240E+00  4.1007490779955869E-07  9.6088430437155566E+01
   5.1041343761841214E+04  5.5457454016529837E+03  7.1286874059393250E-07  7.4058981819828429E-01  2.3738638291263950E-02  2.2488348782704971E+01  1.4326985780915126E+05  5.7886464636800329E+03  2.9149635828516398E-02  4.8690174935868891E-01
   5.9687499467275681E-02  6.7787979197950685E+00  1.7737920248051887E+04  3.8823384550223636E+03  1.8193064029910744E-01  7.3437013561373958E-03  1.6543103570763258E-04  1.3430321995483010E+00  3.0088957209282756E+02  6.7346319164604631E+02
   6.8018615374698346E-02  4.2909628707853302E-02  3.6111233866146168E+00  9.2435327391588284E-03  1.5756320027594218E+04  1.7886510695591192E+03  8.8322251562899010E-02  1.0057966857257133E-05  1.4126163945859222E-08  1.0718777136381148E-02
   5.5687497741577718E-02  1.3891573120336886E+03  3.7737130141208403E-01  8.2463230620013916E-07  4.0222800030629412E-10  5.5005888953840818E-03  3.0144847973448207E-04  7.9650463398052841E+02  7.0882284499982013E+00  2.7196549016715032E-07
   1.0435745446026965E-10  1.1316959568649862E-03  1.5674237963855787E-05  2.7155859530518211E+02  7.5195543824272288E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.7381328667136125E-10  4.0840891497758651E-02  3.6719929790195449E-02  1.6483448153650684E-01  3.3097211847447292E-04  1.2003501414055908E-07  5.0417774962395793E-04
   1.7304832721688126E+00  7.9696973499963065E+02  3.1593662763381861E+01  5.4421334579562548E-05  6.3200619610851803E+00  6.5087830516723242E-07  1.0684995001380253E+02  5.3293919403485655E+04  5.6609562737129854E+03  1.1638482387744397E-06
   7.9869090628549422E-01  3.4119709234893728E-02  2.5383954434404888E+01  1.4997926839377053E+05  5.8978848422394549E+03  4.2679888433666532E-02  5.3057427054888351E-01  8.5642663379103104E-02  7.6718708209641093E+00  1.8654410024767756E+04
   3.9720808177695194E+03  2.6375503488099661E-01  8.0121951388955927E-03  2.4142079124370936E-04  1.5296966212293608E+00  3.2576061514303194E+02  6.9161550824846847E+02  9.8289723696755815E-02  4.8399383938442321E-02  5.0530911584316547E+00
   1.1219208082371533E-02  1.6643923600795788E+04  1.8487222574205755E+03  1.3012709373350234E-01  1.1414125340327357E-05  2.2000706023719945E-08  1.2464115452622871E-02  6.3726374062206173E-02  1.4416338049561084E+03  5.4611978364914182E-01
   9.4926617903457036E-07  6.4170074434210539E-10  6.4845767638731172E-03  3.6330523740402208E-04  8.3023130645742765E+02  1.0016015083661989E+01  3.1687856064596451E-07  1.6889862572566152E-10  1.3495455877158438E-03  1.9301408679713786E-05
   2.8392403678518883E+02  1.0575781560507899E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   2.7034856513690141E-10  5.5047950421067096E-02  3.9849659115802419E-02  1.9426169490997303E-01  4.0958635220203932E-04  1.5644570173933390E-07  7.3344429334525800E-04  1.7800137986233189E+00  9.9965933721356066E+02  3.3432080478550780E+01
   8.3944636878829901E-05  6.6773250045460806E+00  1.0290253152660330E-06  1.1873351668800333E+02  5.5639053168566184E+04  5.7777670129193493E+03  1.8919454419265014E-06  8.6071660853514420E-01  4.8881732247772869E-02  2.8626472069018369E+01
   1.5696921891542932E+05  6.0080059459837003E+03  6.2278698353448389E-02  5.7767770153479026E-01  1.2248726016108408E-01  8.6758613547109764E+00  1.9616216681544549E+04  4.0629738827682081E+03  3.8112214054645455E-01  8.7364933983686936E-03
   3.5121929129729851E-04  1.7412713410667848E+00  3.5264215546758265E+02  7.1007537715717694E+02  1.4157038999490582E-01  5.4541233032929209E-02  7.0512901450296201E+00  1.3594950882220935E-02  1.7575225342446061E+04  1.9101136341984873E+03
   1.9105147377724144E-01  1.2947433218577117E-05  3.4154834368973888E-08  1.4485765780140235E-02  7.2896763734933867E-02  1.4955255899523943E+03  7.8772260997326260E-01  1.0921341057555375E-06  1.0202548814594083E-09  7.6388868693619749E-03
   4.3743983377861784E-04  8.6503203914193728E+02  1.4109707291490553E+01  3.6899019109065468E-07  2.7240694334962721E-10  1.6080896629428354E-03  2.3742619673927518E-05  2.9673607733011704E+02  1.4829849789828575E+01  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.6689366690594654E-10  7.3995013698306564E-02  4.3227536396375568E-02
   2.2878858720093961E-01  5.0638822578920870E-04  2.0365783439592556E-07  1.0637803735113931E-03  1.8305234320864210E+00  1.2514783070866868E+03  3.5360669136624558E+01  1.2899263924365421E-04  7.0524201949561691E+00  1.6205296954591385E-06
   1.3184714485724348E+02  5.8080268828889086E+04  5.8961862872284291E+03  3.0624116550850816E-06  9.2687724905138147E-01  6.9805515361405501E-02  3.2254191038497140E+01  1.6424978746504535E+05  6.1189978465614549E+03  9.0572362951478372E-02
   6.2843375511189659E-01  1.7462045114721514E-01  9.8037111358989204E+00  2.0625527697505448E+04  4.1550123813086566E+03  5.4892042771180993E-01  9.5208257346756104E-03  5.0937882324499746E-04  1.9809444234526021E+00  3.8169341724030443E+02
   7.2884326669440668E+02  2.0325151161032740E-01  6.1405817011046956E-02  9.8125854743359238E+00  1.6447094222913242E-02  1.8551975631905272E+04  1.9728254420308444E+03  2.7953164656038115E-01  1.4680329586429129E-05  5.2854804306014220E-08
   1.6826224925383482E-02  8.3353856906047588E-02  1.5508458358287014E+03  1.1324974547383353E+00  1.2558149412209824E-06  1.6166408142430500E-09  8.9919680302119383E-03  5.2620400615686653E-04  9.0092363474751312E+02  1.9816083505808781E+01
   4.2941935306930474E-07  4.3783760567902537E-10  1.9146885179429916E-03  2.9174724441355034E-05  3.1000509752264520E+02  2.0733660176199063E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.6344981450615467E-10  9.9195107057203080E-02  4.6871716174114189E-02  2.6927114443890338E-01  6.2546274510620430E-04  2.6480142692454941E-07
   1.5383309447161043E-03  1.8820319846713456E+00  1.5637462734816859E+03  3.7382858446147715E+01  1.9746934073641703E-04  7.4461016730846206E+00  2.5421866795746501E-06  1.4630834685917421E+02  6.0621213905725970E+04  6.0162227104829999E+03
   4.9360359246280751E-06  9.9739003757552214E-01  9.9367606852847026E-02  3.6309241067447104E+01  1.7183134085985072E+05  6.2308488039228787E+03  1.3128209196852808E-01  6.8307409988497747E-01  2.4814875836196573E-01  1.1069775688889090E+01
   2.1684636633543963E+04  4.2481908956725692E+03  7.8804239189705338E-01  1.0369710555218173E-02  7.3650379246755935E-04  2.2522947823620902E+00  4.1308599947215276E+02  7.4791957978540904E+02  2.9087415610667289E-01  6.9070552403040067E-02
   1.3617846760939216E+01  1.9865598403816125E-02  1.9575971091766307E+04  2.0368566949016217E+03  4.0758881916208900E-01  1.6638014452231816E-05  8.1535531333499016E-08  1.9534333773008870E-02  9.5273568497866043E-02  1.6076067941253370E+03
   1.6228999391644154E+00  1.4432396404108265E-06  2.5530530112977946E-09  1.0576839118638888E-02  6.3238295994738571E-04  9.3792235606098654E+02  2.7746317685498902E+01  4.9945360159986384E-07  7.0133268732526505E-10  2.2779880321121128E-03
   3.5811689415705791E-05  3.2374147135250109E+02  2.8902878236412072E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  2.6001819744586577E-10  1.3262200443931901E-01  5.0801591404367942E-02  3.1670413932420505E-01  7.7178173731897847E-04  3.4389125563605646E-07  2.2180546257106167E-03  1.9345608431313435E+00  1.9502554023648775E+03
   3.9502155408758767E+01  3.0116994023708394E-04  7.8591477435350203E+00  3.9727575899160124E-06  1.6224488497663424E+02  6.3265663681802049E+04  6.1378848459415258E+03  7.9226370138399294E-06  1.0724789575135756E+00  1.4100088884213446E-01
   4.0837935348896863E+01  1.7972454013335181E+05  6.3435472952555419E+03  1.8966294417714938E-01  7.4184042808083128E-01  3.5152097067402727E-01  1.2489968708099356E+01  2.2795948436397408E+04  4.3425038825096199E+03  1.1277110011691303E+00
   1.1287972901050441E-02  1.0616792919833026E-03  2.5593380303991200E+00  4.4700482068271964E+02  7.6730465823751240E+02  4.1495341293697507E-01  7.7620174510343046E-02  1.8847346008359196E+01  2.3956306032023558E-02  2.0649054454148383E+04
   2.1022051542940371E+03  5.9229339118563029E-01  1.8848779573671333E-05  1.2538709046084335E-07  2.2666195628351808E-02  1.0885523071081860E-01  1.6658197638773829E+03  2.3181888297825211E+00  1.6577375994317845E-06  4.0184648320537823E-09
   1.2431792204874793E-02  7.5927198607845907E-04  9.7604388679982117E+02  3.8733918679673437E+01  5.8057367862553036E-07  1.1196039713908848E-09  2.7081357474599849E-03  4.3912097314256380E-05  3.3795555586380834E+02  4.0173805379018567E+01
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.5659997229124728E-10  1.7684363313889800E-01
   5.5037875493986213E-02  3.7224279435344471E-01  9.5138881034972304E-04  4.4607043241771287E-07  3.1888284364808639E-03  1.9881330922332292E+00  2.4277811090891664E+03  4.1722143322068824E+01  4.5763059661119702E-04  8.2923612075564357E+00
   6.1847960439521360E-06  1.7979557598879779E+02  6.6017525335955739E+04  6.2611812099369272E+03  1.2663526889361606E-05  1.1523746227880090E+00  1.9944846966010465E-01  4.5891140084384858E+01  1.8794034605763384E+05  6.4570820436021968E+03
   2.7311161946691320E-01  8.0498448737854555E-01  4.9638854794605414E-01  1.4081920046684568E+01  2.3961985017158582E+04  4.4379456966604030E+03  1.6086704182359335E+00  1.2280763305396561E-02  1.5258385186459457E-03  2.9065774675229159E+00
   4.8364913432632187E+02  7.8699878726742338E+02  5.9010481252120950E-01  8.7147311951214376E-02  2.6014490549736017E+01  2.8843538563772596E-02  2.1773114339359112E+04  2.1688673068231410E+03  8.5780270390541036E-01  2.1344378034590208E-05
   1.9222747444269885E-07  2.6286223309457905E-02  1.2432462543725090E-01  1.7254950576354709E+03  3.3008083214902904E+00  1.9030888663997507E-06  6.3041575804708509E-09  1.4601198772851248E-02  9.1076600939705955E-04  1.0153032926038829E+03
   5.3912171376834706E+01  6.7448159315254385E-07  1.7813415458903699E-09  3.2170318172548488E-03  5.3788107409074006E-05  3.5265768073976625E+02  5.5679124558058369E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.5319626277028893E-10  2.3519205854546010E-01  5.9602689957668320E-02  4.3722768610395768E-01  1.1716210572539638E-03
   5.7791916447784047E-07  4.5712862056085058E-03  2.0427736435117940E+00  3.0166923273382727E+03  4.4046480605926213E+01  6.9282589743701153E-04  8.7465696742192733E+00  9.5922774759694412E-06  1.9911115141421465E+02  6.8880842204231260E+04
   6.3861202756629245E+03  2.0158104018680977E-05  1.2373141021520091E+00  2.8124269036018068E-01  5.1524672126943130E+01  1.9649002469960228E+05  6.5714420460915089E+03  3.9200529236398318E-01  8.7276807383226729E-01  6.9876772360912720E-01
   1.5865148653014540E+01  2.5185391118489508E+04  4.5345106153716761E+03  2.2875480583541319E+00  1.3353577746075179E-02  2.1864181010396743E-03  3.2990607590818164E+00  5.2323362014506722E+02  8.0700220027115381E+02  8.3657955050836175E-01
   9.7753092917179263E-02  3.5810496476926275E+01  3.4673080685094532E-02  2.2950084943879832E+04  2.2368383439560494E+03  1.2381871340994131E+00  2.4160437014098831E-05  2.9379739808124114E-07  3.0468332443659547E-02  1.4193739821720730E-01
   1.7866419688769531E+03  4.6850908641671580E+00  2.1835829364274802E-06  9.8576386704022968E-09  1.7136433302104313E-02  1.0914641404771331E-03  1.0557149822772315E+03  7.4817326805265196E+01  7.8313265351113847E-07  2.8247847601842648E-09
   3.8186201379186565E-03  6.5816143359532221E-05  3.6785813785792607E+02  7.6948486694622943E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  2.4980815990222432E-10  3.1197950144831987E-01  6.4519658098740024E-02  5.1321335280411540E-01  1.4413743721263265E-03  7.4784562082472767E-07  6.5344039828137881E-03  2.0985093695142214E+00
   3.7416796367578900E+03  4.6478899446260733E+01  1.0450878766617099E-03  9.2226258483719992E+00  1.4821607342489063E-05  2.2035517674574868E+02  7.1859798171324059E+04  6.5127104770873302E+03  3.1957385231122825E-05  1.3275407097020657E+00
   3.9535134940267896E-01  5.7799726459441629E+01  2.0538515301337419E+05  6.6866166017168116E+03  5.6085553786915099E-01  9.4546298299244358E-01  9.8060388963907308E-01  1.7861251776181707E+01  2.6468940485519452E+04  4.6321928628514606E+03
   3.2427990700190330E+00  1.4512278757823521E-02  3.1237749926066130E-03  3.7424429086851534E+00  5.6598955698621967E+02  8.2731508383048208E+02  1.1823503119178582E+00  1.0954778339780331E-01  4.9163379975189571E+01  4.1615604398184035E-02
   2.4181945634856045E+04  2.3061121439257754E+03  1.7813360946696277E+00  2.7336918702406874E-05  4.4767548838069423E-07  3.5297300707142903E-02  1.6198290030049814E-01  1.8492687409388652E+03  6.6290858006624784E+00  2.5040849282201966E-06
   1.5364200567006597E-08  2.0096930368341804E-02  1.3067916163669957E-03  1.0972926693994864E+03  1.0352568494075375E+02  9.0877199009102907E-07  4.4646950156046954E-09  4.5292257966493450E-03  8.0449627097774087E-05  3.8356717085100121E+02
   1.0604169416641575E+02  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  2.4643672215097161E-10
